"","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","id_new"
"1351",21,0.566,0.486,2,-7.536,1,0.0466,0.551,0.0279,0.145,0.68,86.947,318640,4,1421
"1352",34,0.546,0.528,9,-8.107,0,0.0438,0.713,8.6e-05,0.218,0.661,92.96,430520,4,1422
"1353",23,0.722,0.731,7,-5.661,0,0.0368,0.525,0.000572,0.044,0.906,87.662,273067,4,1423
"1354",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424
"1355",43,0.743,0.789,10,-5.161,0,0.0394,0.481,0.00122,0.222,0.752,89.888,339547,4,1425
"1356",31,0.712,0.855,11,-4.757,0,0.0985,0.613,0.00283,0.018,0.943,95.865,213880,4,1426
"1357",26,0.627,0.488,7,-7.057,0,0.0829,0.271,0.00321,0.031,0.88,100.291,285000,4,1427
"1358",36,0.642,0.601,0,-6.829,0,0.0335,0.748,0.0305,0.0746,0.942,99.765,395413,4,1428
"1359",22,0.643,0.828,5,-5.244,1,0.0333,0.19,0.00385,0.116,0.899,98.03,319973,4,1429
"1360",20,0.542,0.656,9,-6.777,0,0.0379,0.71,0.00118,0.0841,0.945,103.594,297227,4,1430
"1361",44,0.702,0.763,5,-4.713,0,0.0375,0.745,1.71e-05,0.135,0.956,90.262,252354,4,1431
"1362",39,0.584,0.671,0,-5.697,0,0.0378,0.401,0,0.0406,0.919,95.158,302413,4,1432
"1363",19,0.543,0.663,10,-5.811,0,0.0451,0.327,0.00542,0.411,0.85,90.654,309907,4,1433
"1364",32,0.6,0.732,5,-8.524,1,0.1,0.621,0.322,0.0535,0.696,108.447,360733,4,1434
"1365",27,0.519,0.631,7,-8.916,1,0.0437,0.545,0.00146,0.0604,0.922,189.129,343773,4,1435
"1366",12,0.565,0.805,7,-4.39,1,0.079,0.621,0.00574,0.14,0.923,95.777,260413,4,1436
"1367",62,0.8,0.539,11,-7.243,0,0.0315,0.351,1.45e-05,0.279,0.843,97,174173,4,1437
"1368",48,0.708,0.802,0,-6.66,0,0.0625,0.119,0.000895,0.165,0.913,98.036,192547,4,1438
"1369",48,0.688,0.845,0,-6.391,1,0.0631,0.163,5.14e-06,0.095,0.667,99.991,259200,4,1439
"1370",45,0.579,0.815,6,-8.744,0,0.0418,0.351,0.104,0.0614,0.381,95.043,247827,4,1440
"1371",46,0.378,0.507,10,-9.571,1,0.0393,0.649,4.34e-05,0.0696,0.377,114.604,249600,5,1441
"1372",47,0.832,0.664,2,-6.707,1,0.0976,0.0545,0.00877,0.149,0.526,105.033,202920,4,1442
"1373",47,0.811,0.857,5,-6.091,1,0.0588,0.428,0,0.0523,0.849,120.001,187147,4,1443
"1374",39,0.788,0.871,9,-4.507,0,0.0583,0.138,3.79e-06,0.182,0.954,115.024,165533,4,1444
"1375",37,0.373,0.797,0,-8.155,1,0.107,0.308,3.02e-05,0.291,0.349,205.885,212520,4,1445
"1376",54,0.737,0.65,10,-8.806,1,0.0453,0.0401,0.000122,0.238,0.812,93.009,225920,4,1446
"1377",45,0.439,0.0357,6,-13.579,1,0.0452,0.943,0.00213,0.138,0.256,98.647,361613,4,1447
"1378",43,0.636,0.597,0,-7.392,1,0.0233,0.116,0,0.362,0.556,76.978,217680,4,1448
"1379",38,0.718,0.821,5,-6.612,0,0.036,0.0173,0.00185,0.289,0.921,114.011,208680,4,1449
"1380",40,0.691,0.779,9,-7.136,0,0.0427,0.218,0,0.0856,0.824,100.992,219320,4,1450
"1381",33,0.856,0.754,4,-8.098,1,0.0721,0.846,0.000641,0.0893,0.809,129.956,108947,4,1451
"1382",39,0.669,0.266,8,-13.528,1,0.0324,0.949,0.0018,0.109,0.325,129.983,187333,4,1452
"1383",36,0.535,0.635,9,-11.297,1,0.144,0.276,0.0389,0.352,0.662,82.968,99453,4,1453
"1384",33,0.599,0.664,8,-6.065,1,0.0309,0.393,0.0319,0.223,0.758,144.963,161907,3,1454
"1385",33,0.701,0.587,9,-7.54,0,0.0478,0.229,0.000551,0.136,0.906,103.018,231867,4,1455
"1386",34,0.459,0.789,0,-7.855,1,0.0515,0.236,0,0.156,0.932,145.197,186507,3,1456
"1387",33,0.559,0.673,0,-8.727,1,0.0328,0.36,4.32e-05,0.095,0.654,105.036,217373,4,1457
"1388",31,0.71,0.74,6,-5.824,1,0.0513,0.512,3e-05,0.447,0.845,96.991,154347,4,1458
"1389",28,0.535,0.448,5,-9.402,1,0.0255,0.724,0.0855,0.0644,0.116,97.002,186253,4,1459
"1390",30,0.546,0.492,9,-6.111,0,0.0248,0.711,0.0619,0.153,0.43,76.983,170520,4,1460
"1391",34,0.431,0.346,5,-10.797,1,0.0406,0.828,0.0838,0.107,0.0469,91.795,145187,3,1461
"1392",37,0.732,0.807,6,-5.745,0,0.0355,0.298,0.000893,0.0461,0.509,137.952,219733,3,1462
"1393",23,0.58,0.571,0,-9.384,1,0.0311,0.174,0.714,0.0736,0.179,112.634,219360,4,1463
"1394",23,0.7,0.738,10,-6.941,1,0.0665,0.785,0.0745,0.113,0.36,99.538,142067,4,1464
"1395",29,0.275,0.488,1,-7.316,1,0.0353,0.454,0.907,0.154,0.238,121.521,183787,4,1465
"1396",22,0.788,0.455,5,-10.939,1,0.0447,0.873,0.345,0.0886,0.577,134.975,175373,3,1466
"1397",23,0.341,0.807,1,-5.254,0,0.0813,0.269,6.21e-06,0.0796,0.391,127.281,189373,3,1467
"1398",22,0.5,0.279,4,-14.151,0,0.0375,0.925,0.0757,0.118,0.0986,132.789,157653,4,1468
"1399",23,0.569,0.561,0,-5.415,1,0.0737,0.93,0.411,0.075,0.512,84.714,201280,4,1469
"1400",22,0.375,0.381,10,-10.859,0,0.0326,0.845,0.0131,0.113,0.124,152.857,180987,4,1470
"1401",22,0.459,0.323,1,-11.976,1,0.0308,0.906,0.202,0.12,0.0755,95.528,153893,4,1471
"1402",20,0.118,0.468,9,-9.906,0,0.0428,0.919,0.699,0.256,0.329,91.959,240120,4,1472
"1403",8,0.755,0.74,1,-8.867,0,0.0321,0.128,0.000222,0.0574,0.822,137.951,220213,3,1473
"1404",49,0.785,0.835,0,-6.811,1,0.0356,0.26,3.29e-06,0.061,0.681,112.99,232560,4,1474
"1405",45,0.715,0.592,0,-5.728,1,0.0338,0.0218,0.00603,0.118,0.424,133.056,255640,4,1475
"1406",39,0.762,0.526,4,-7.486,1,0.0326,0.522,0.00012,0.229,0.619,90.021,227920,4,1476
"1407",27,0.63,0.659,7,-6.66,1,0.0296,0.25,2.01e-05,0.111,0.435,105.465,248507,4,1477
"1408",28,0.86,0.593,8,-6.435,1,0.064,0.177,0.000137,0.247,0.943,120.598,240267,4,1478
"1409",39,0.635,0.852,2,-5.799,1,0.0512,0.0669,0,0.0773,0.518,98.053,182160,4,1479
"1410",27,0.656,0.708,0,-5.81,1,0.0273,0.201,1.6e-06,0.337,0.861,120.995,230067,4,1480
"1411",25,0.773,0.853,0,-6.086,1,0.0274,0.229,0,0.0994,0.83,119.95,192707,4,1481
"1412",27,0.687,0.456,4,-6.7,0,0.0339,0.473,0,0.287,0.491,90.906,215547,4,1482
"1413",36,0.742,0.62,9,-7.938,0,0.0334,0.334,0.000109,0.104,0.686,120.009,283293,4,1483
"1414",31,0.696,0.493,1,-8.865,0,0.0366,0.585,8.7e-05,0.113,0.294,74.026,314360,4,1484
"1415",34,0.675,0.792,6,-6.242,0,0.0305,0.168,0.191,0.0709,0.623,133.995,317440,4,1485
"1416",25,0.437,0.155,7,-10.749,1,0.0311,0.828,1.18e-05,0.105,0.294,100.424,168427,3,1486
"1417",27,0.687,0.456,4,-6.7,0,0.0339,0.473,0,0.287,0.491,90.906,215547,4,1487
"1418",36,0.742,0.62,9,-7.938,0,0.0334,0.334,0.000109,0.104,0.686,120.009,283293,4,1488
"1419",31,0.696,0.493,1,-8.865,0,0.0366,0.585,8.7e-05,0.113,0.294,74.026,314360,4,1489
"1420",34,0.675,0.792,6,-6.242,0,0.0305,0.168,0.191,0.0709,0.623,133.995,317440,4,1490
"1421",25,0.437,0.155,7,-10.749,1,0.0311,0.828,1.18e-05,0.105,0.294,100.424,168427,3,1491
"1422",33,0.608,0.744,0,-5.366,1,0.0313,0.194,0,0.0821,0.394,91.012,227560,4,1492
"1423",24,0.596,0.626,4,-4.621,1,0.0341,0.0205,5.58e-05,0.0938,0.739,131.524,197053,4,1493
"1424",28,0.712,0.56,4,-6.063,0,0.0263,0.382,0.000181,0.0778,0.534,92.011,238080,4,1494
"1425",23,0.493,0.577,9,-7.376,0,0.0264,0.197,0.000121,0.0744,0.885,191.945,186400,4,1495
"1426",28,0.564,0.284,5,-7.894,1,0.174,0.815,1.16e-05,0.3,0.376,199.714,138920,3,1496
"1427",25,0.395,0.286,0,-13.436,0,0.0416,0.952,0.935,0.0977,0.332,84.005,79400,4,1497
"1428",26,0.7,0.837,2,-4.791,1,0.0404,0.00628,0.0176,0.714,0.291,129.001,187387,4,1498
"1429",26,0.588,0.32,5,-15.735,1,0.238,0.936,0.768,0.108,0.201,113.477,83880,4,1499
"1430",27,0.467,0.362,0,-8.747,1,0.0422,0.829,0.0033,0.367,0.112,91.029,512827,4,1500
"1431",49,0.785,0.835,0,-6.811,1,0.0356,0.26,3.29e-06,0.061,0.681,112.99,232560,4,1501
"1432",27,0.656,0.708,0,-5.81,1,0.0273,0.201,1.6e-06,0.337,0.861,120.995,230067,4,1502
"1433",25,0.437,0.155,7,-10.749,1,0.0311,0.828,1.18e-05,0.105,0.294,100.424,168427,3,1503
"1434",27,0.687,0.456,4,-6.7,0,0.0339,0.473,0,0.287,0.491,90.906,215547,4,1504
"1435",39,0.762,0.526,4,-7.486,1,0.0326,0.522,0.00012,0.229,0.619,90.021,227920,4,1505
"1436",25,0.773,0.853,0,-6.086,1,0.0274,0.229,0,0.0994,0.83,119.95,192707,4,1506
"1437",27,0.63,0.659,7,-6.66,1,0.0296,0.25,2.01e-05,0.111,0.435,105.465,248507,4,1507
"1438",23,0.493,0.577,9,-7.376,0,0.0264,0.197,0.000121,0.0744,0.885,191.945,186400,4,1508
"1439",28,0.86,0.593,8,-6.435,1,0.064,0.177,0.000137,0.247,0.943,120.598,240267,4,1509
"1440",24,0.596,0.626,4,-4.621,1,0.0341,0.0205,5.58e-05,0.0938,0.739,131.524,197053,4,1510
"1441",56,0.781,0.56,2,-6.356,1,0.0491,0.239,0,0.333,0.696,82.963,231840,4,1511
"1442",46,0.729,0.691,5,-3.643,1,0.0337,0.668,0,0.142,0.752,93.014,205093,4,1512
"1443",28,0.875,0.863,9,-3.954,0,0.0299,0.0854,3.78e-06,0.158,0.887,126.982,180413,4,1513
"1444",22,0.513,0.461,2,-5.561,1,0.0287,0.267,0,0.185,0.307,136.16,186147,3,1514
"1445",26,0.656,0.747,7,-3.796,1,0.0301,0.212,0,0.0929,0.742,149.929,194933,3,1515
"1446",45,0.747,0.567,9,-5.459,1,0.0276,0.307,0,0.234,0.685,83.012,227453,4,1516
"1447",24,0.803,0.723,9,-3.465,1,0.0277,0.088,4.74e-05,0.0767,0.742,95.976,214960,4,1517
"1448",25,0.69,0.76,0,-5.956,0,0.0396,0.0582,2.07e-05,0.0979,0.628,96.965,191053,4,1518
"1449",21,0.732,0.735,0,-4.795,1,0.0703,0.0893,0,0.363,0.861,93.659,100547,4,1519
"1450",29,0.489,0.587,4,-5.429,1,0.0271,0.148,2.82e-06,0.2,0.659,179.968,286827,3,1520
"1451",21,0.693,0.656,2,-5.908,1,0.0775,0.0861,3.45e-06,0.212,0.583,166.051,164107,4,1521
"1452",25,0.717,0.705,0,-5.753,1,0.0271,0.0113,0,0.228,0.643,105.58,242387,4,1522
"1453",19,0.447,0.491,4,-5.71,0,0.0271,0.756,0,0.152,0.218,136.27,219520,4,1523
"1454",50,0.612,0.58,9,-9.799,1,0.0348,0.732,0,0.0927,0.944,127.308,176840,4,1524
"1455",55,0.491,0.605,7,-10.098,1,0.0367,0.192,0,0.289,0.903,151.416,183507,4,1525
"1456",77,0.428,0.244,2,-15.447,1,0.0269,0.953,0.000144,0.102,0.39,100.495,179773,3,1526
"1457",72,0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657,160907,4,1527
"1458",75,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4,1528
"1459",57,0.489,0.866,10,-7.433,1,0.0933,0.753,0,0.876,0.416,138.63,268560,4,1529
"1460",62,0.807,0.497,7,-10.656,1,0.0297,0.306,0.0323,0.043,0.765,114.523,141507,4,1530
"1461",73,0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518,125440,4,1531
"1462",78,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,4,1532
"1463",72,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4,1533
"1464",62,0.423,0.681,10,-9.756,1,0.0397,0.0592,0.000177,0.0889,0.559,110.461,160307,4,1534
"1465",56,0.431,0.678,4,-7.945,1,0.0365,0.7,6.37e-06,0.199,0.633,135.919,158685,4,1535
"1466",48,0.594,0.885,5,-8.089,1,0.272,0.789,0,0.157,0.822,116.152,221347,4,1536
"1467",51,0.433,0.478,5,-9.401,1,0.0336,0.759,0,0.162,0.751,121.946,161200,4,1537
"1468",71,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,261280,4,1538
"1469",73,0.483,0.721,0,-6.836,1,0.032,0.729,0,0.189,0.562,95.261,369600,4,1539
"1470",64,0.638,0.428,9,-12.156,0,0.0687,0.252,0,0.132,0.901,139.434,112800,4,1540
"1471",67,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333,4,1541
"1472",54,0.654,0.483,10,-10.028,1,0.0509,0.709,0,0.102,0.604,120.673,188893,4,1542
"1473",48,0.599,0.538,0,-6.893,1,0.0322,0.0647,0,0.0953,0.799,121.942,167013,4,1543
"1474",67,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,229360,4,1544
"1475",57,0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,156800,4,1545
"1476",76,0.572,0.418,0,-10.738,1,0.0349,0.635,0,0.0961,0.694,104.566,165000,4,1546
"1477",52,0.44,0.466,6,-9.712,1,0.0284,0.17,1.03e-06,0.118,0.543,107.744,185253,4,1547
"1478",42,0.552,0.655,0,-10.158,1,0.0282,0.354,4.32e-06,0.0956,0.896,109.852,199080,4,1548
"1479",54,0.538,0.841,9,-7.547,1,0.0375,0.0424,0.00178,0.312,0.881,93.077,231640,4,1549
"1480",45,0.548,0.698,8,-8.185,1,0.0386,0.0776,2.26e-06,0.318,0.62,131.172,147627,4,1550
"1481",44,0.381,0.691,10,-9.708,1,0.102,0.0923,4.13e-06,0.0491,0.881,185.082,167067,4,1551
"1482",72,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,167373,4,1552
"1483",52,0.545,0.802,3,-8.275,1,0.0358,0.208,3.7e-05,0.086,0.854,115.692,171480,4,1553
"1484",53,0.764,0.516,7,-12.099,1,0.0334,0.167,0,0.0723,0.936,115.255,231800,4,1554
"1485",65,0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,229293,4,1555
"1486",50,0.517,0.796,3,-6.313,1,0.0341,0.195,0,0.097,0.97,155.532,138907,4,1556
"1487",45,0.646,0.653,4,-10.301,1,0.126,0.771,0,0.155,0.602,121.509,156867,4,1557
"1488",52,0.601,0.698,4,-8.708,0,0.0313,0.103,0,0.0893,0.787,136.263,174640,4,1558
"1489",69,0.594,0.577,0,-12.772,1,0.0534,0.0215,0.00792,0.883,0.89,110.783,156427,4,1559
"1490",56,0.535,0.797,3,-7.533,1,0.0459,0.48,3.42e-05,0.144,0.613,148.835,139598,4,1560
"1491",74,0.725,0.853,2,-7.842,1,0.0353,0.0348,0.127,0.196,0.904,136.282,222813,4,1561
"1492",49,0.638,0.44,0,-10.892,1,0.0348,0.722,0,0.515,0.904,125.495,148160,4,1562
"1493",70,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,166667,4,1563
"1494",74,0.523,0.402,0,-8.233,1,0.0305,0.778,0,0.432,0.675,70.863,162533,4,1564
"1495",41,0.334,0.436,2,-11.106,1,0.0464,0.469,0.000249,0.179,0.366,174.998,195520,3,1565
"1496",64,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467,4,1566
"1497",60,0.629,0.677,1,-7.239,1,0.0299,0.122,9.72e-06,0.0962,0.627,132.783,195000,4,1567
"1498",72,0.67,0.619,0,-10.365,0,0.0323,0.0514,0,0.0492,0.807,108.826,160500,4,1568
"1499",46,0.476,0.79,4,-6.588,1,0.0406,0.0306,8.68e-05,0.424,0.57,125.173,162787,4,1569
"1500",64,0.259,0.241,2,-15.955,1,0.042,0.554,6.62e-06,0.0849,0.275,178.453,215293,3,1570
"1501",42,0.348,0.296,2,-9.431,1,0.0259,0.751,2.01e-05,0.121,0.192,96.703,165973,4,1571
"1502",52,0.707,0.643,1,-7.46,0,0.0303,0.456,0,0.281,0.875,123.476,156533,4,1572
"1503",67,0.49,0.715,7,-5.549,1,0.0476,0.386,0,0.311,0.866,130.726,145747,4,1573
"1504",69,0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,174840,4,1574
"1505",63,0.552,0.742,0,-7.963,1,0.0454,0.218,0,0.339,0.751,138.591,125827,4,1575
"1506",50,0.581,0.696,9,-8.75,1,0.108,0.673,0,0.322,0.932,160.891,159893,4,1576
"1507",38,0.587,0.608,2,-10.425,1,0.0291,0.0492,0.000338,0.217,0.726,90.528,147827,4,1577
"1508",64,0.621,0.708,6,-9.057,1,0.0259,0.246,2e-06,0.143,0.624,110.533,193840,3,1578
"1509",52,0.709,0.324,2,-12.412,1,0.0761,0.531,0.028,0.194,0.705,105.424,228000,4,1579
"1510",41,0.508,0.537,7,-11.392,1,0.0339,0.579,0,0.137,0.886,120.109,144493,4,1580
"1511",73,0.631,0.69,2,-6.676,1,0.0531,0.176,0,0.121,0.938,94.574,181067,4,1581
"1512",71,0.805,0.558,0,-5.226,1,0.041,0.164,2.2e-05,0.0546,0.965,114.95,147600,4,1582
"1513",69,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,219027,4,1583
"1514",66,0.486,0.312,2,-13.522,1,0.0533,0.726,1.59e-06,0.0601,0.598,205.917,166827,4,1584
"1515",52,0.533,0.638,4,-7.13,1,0.0341,0.202,0,0.0729,0.937,156.663,153760,4,1585
"1516",60,0.539,0.406,0,-6.225,1,0.0261,0.351,5.1e-06,0.161,0.376,135.923,162960,4,1586
"1517",44,0.402,0.543,5,-11.189,1,0.0399,0.606,0,0.512,0.61,142.917,158187,4,1587
"1518",64,0.703,0.478,7,-8.062,1,0.0441,0.626,0,0.113,0.734,117.562,152160,4,1588
"1519",44,0.763,0.496,3,-8.509,1,0.0762,0.676,0,0.0564,0.909,142.509,169480,4,1589
"1520",51,0.456,0.71,2,-9.205,1,0.0361,0.205,6.4e-06,0.13,0.411,124.022,173800,4,1590
"1521",42,0.564,0.521,5,-10.792,1,0.028,0.369,0.00133,0.189,0.961,123.276,145240,4,1591
"1522",60,0.281,0.212,6,-15.513,1,0.031,0.86,7.73e-05,0.119,0.195,95.555,162893,3,1592
"1523",28,0.573,0.939,8,-6.441,1,0.0808,0.493,0,0.0994,0.963,137.382,134253,4,1593
"1524",63,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573,3,1594
"1525",48,0.381,0.0848,5,-17.77,1,0.032,0.834,0,0.112,0.557,155.036,177360,4,1595
"1526",39,0.611,0.518,9,-9.982,1,0.0278,0.433,0,0.0918,0.792,92.15,139493,4,1596
"1527",57,0.365,0.305,1,-14.192,1,0.027,0.54,0,0.0855,0.398,94.921,225227,4,1597
"1528",47,0.71,0.622,4,-8.339,1,0.0273,0.367,3.91e-06,0.104,0.936,99.496,165080,4,1598
"1529",54,0.636,0.404,4,-13.286,1,0.037,0.432,0.00357,0.496,0.735,126.249,197267,4,1599
"1530",48,0.5,0.413,3,-12.254,1,0.0366,0.857,0,0.352,0.462,119.199,164453,3,1600
"1531",61,0.629,0.592,0,-7.556,1,0.0277,0.512,0,0.102,0.491,114.99,172933,4,1601
"1532",63,0.728,0.535,4,-9.2,1,0.0882,0.305,6.1e-06,0.0904,0.931,127.897,128173,4,1602
"1533",60,0.697,0.576,10,-7.836,1,0.0563,0.559,4.96e-05,0.132,0.927,126.454,174440,4,1603
"1534",49,0.691,0.384,5,-9.097,1,0.0322,0.819,3.55e-06,0.0791,0.618,98.393,174680,4,1604
"1535",41,0.77,0.121,1,-15.704,1,0.0958,0.903,5.56e-05,0.112,0.369,122.208,184453,4,1605
"1536",64,0.376,0.199,0,-16.679,1,0.0288,0.535,0,0.598,0.247,98.97,215840,3,1606
"1537",39,0.798,0.676,5,-8.707,1,0.0487,0.579,0,0.114,0.939,123.269,166467,4,1607
"1538",72,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,4,1608
"1539",70,0.554,0.667,1,-10.226,0,0.0342,0.628,0,0.0486,0.597,112.749,157960,4,1609
"1540",51,0.545,0.397,7,-10.606,1,0.026,0.553,1.03e-05,0.224,0.769,96.133,224547,4,1610
"1541",57,0.313,0.078,0,-17.583,1,0.0332,0.955,4.48e-06,0.169,0.125,128.065,170960,4,1611
"1542",54,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360,4,1612
"1543",62,0.377,0.916,4,-3.199,0,0.0481,0.26,0,0.074,0.912,75.533,140920,4,1613
"1544",47,0.402,0.892,9,-7.373,1,0.0302,0.0509,0,0.345,0.951,134.927,151707,4,1614
"1545",53,0.556,0.592,5,-7.378,1,0.0338,0.458,0,0.0637,0.587,94.889,274067,4,1615
"1546",42,0.849,0.416,11,-12.302,0,0.0814,0.152,0,0.29,0.911,117.408,139173,4,1616
"1547",54,0.706,0.516,10,-8.378,1,0.032,0.103,0.00107,0.551,0.748,94.428,179960,4,1617
"1548",68,0.74,0.392,9,-11.996,1,0.0824,0.483,1.11e-06,0.0965,0.387,82.742,166008,4,1618
"1549",70,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,125667,4,1619
"1550",43,0.669,0.848,8,-10.072,0,0.03,0.0273,0.0869,0.0881,0.661,102.048,177507,4,1620
"1551",48,0.56,0.827,8,-4.157,1,0.0306,0.0271,0.00285,0.0551,0.904,84.383,163907,4,1621
"1552",37,0.714,0.728,2,-6.445,1,0.0331,0.00982,0.000417,0.0643,0.979,115.229,128907,4,1622
"1553",74,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,176293,4,1623
"1554",72,0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,211000,4,1624
"1555",61,0.863,0.457,6,-11.445,0,0.0601,0.0105,0.000774,0.0978,0.382,73.724,230040,4,1625
"1556",62,0.822,0.298,7,-14.86,1,0.162,0.0318,0.0299,0.0316,0.931,74.679,245667,4,1626
"1557",67,0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.709,165.998,196507,4,1627
"1558",59,0.865,0.253,10,-16.122,1,0.234,0.0748,0.0404,0.0699,0.954,76.351,315000,4,1628
"1559",65,0.582,0.663,4,-6.547,0,0.0828,0.161,0,0.198,0.695,170.82,217200,4,1629
"1560",65,0.811,0.428,7,-10.728,1,0.221,0.0122,0.317,0.344,0.653,80.962,277893,4,1630
"1561",64,0.838,0.453,8,-11.536,1,0.31,0.025,2.42e-05,0.116,0.815,78.837,256493,4,1631
"1562",75,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,183113,4,1632
"1563",62,0.687,0.361,0,-9.693,1,0.0538,0.177,0,0.0721,0.578,161.134,204027,4,1633
"1564",63,0.866,0.548,0,-10.064,1,0.261,0.0785,0.272,0.0794,0.579,142.752,233160,4,1634
"1565",62,0.686,0.652,9,-7.586,0,0.111,0.0331,8.34e-06,0.0578,0.503,141.185,219160,4,1635
"1566",59,0.799,0.409,7,-14.37,1,0.101,0.442,0,0.286,0.966,149.745,205427,4,1636
"1567",57,0.928,0.411,10,-14.2,1,0.0916,0.0259,1.06e-05,0.0597,0.693,118.23,321373,4,1637
"1568",66,0.781,0.722,7,-8.376,1,0.0668,0.236,0.00042,0.077,0.532,87.862,229375,4,1638
"1569",68,0.787,0.727,0,-7.705,1,0.224,0.0124,0,0.157,0.936,173.025,227067,4,1639
"1570",58,0.807,0.494,6,-13.028,1,0.19,0.36,0.00983,0.044,0.96,146.07,165893,4,1640
"1571",58,0.793,0.41,10,-10.662,1,0.0511,0.188,0,0.0855,0.931,146.467,155987,4,1641
"1572",60,0.825,0.433,5,-13.085,0,0.337,0.0585,0,0.0618,0.687,127.686,200960,4,1642
"1573",51,0.696,0.477,7,-9.9,0,0.0668,0.117,0.00044,0.0572,0.58,91.79,207000,4,1643
"1574",60,0.775,0.652,4,-7.881,0,0.0583,0.149,0.18,0.0458,0.671,137.866,255800,4,1644
"1575",75,0.814,0.482,9,-10.493,1,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,180267,4,1645
"1576",58,0.624,0.329,8,-16.005,1,0.143,0.43,0.000525,0.0798,0.915,175.024,205200,4,1646
"1577",57,0.794,0.465,7,-13.416,1,0.24,0.0681,0.518,0.0582,0.808,80.949,232000,4,1647
"1578",59,0.777,0.458,11,-12.358,1,0.0841,0.265,0.00295,0.0423,0.961,99.05,295667,4,1648
"1579",61,0.605,0.641,8,-8.291,1,0.0446,0.0503,0,0.121,0.972,146.84,177440,4,1649
"1580",57,0.679,0.575,1,-8.037,1,0.0717,0.632,0,0.165,0.79,102.588,219907,4,1650
"1581",59,0.778,0.575,10,-7.241,0,0.358,0.259,0,0.0645,0.811,78.142,199667,4,1651
"1582",58,0.671,0.519,1,-11.165,1,0.0376,0.645,0.000368,0.31,0.939,77.532,197333,4,1652
"1583",72,0.932,0.462,9,-8.664,1,0.284,0.137,7.91e-06,0.0653,0.749,124.122,257231,4,1653
"1584",61,0.701,0.784,0,-7.212,1,0.204,0.128,0,0.0713,0.712,145.249,278872,4,1654
"1585",57,0.719,0.435,5,-9.358,1,0.0856,0.149,0,0.261,0.582,76.67,224693,4,1655
"1586",58,0.791,0.43,2,-11.316,1,0.068,0.0312,0.000189,0.0476,0.716,89.519,265627,4,1656
"1587",58,0.75,0.474,6,-10.641,0,0.243,0.0497,0.0013,0.0896,0.425,164.889,387307,4,1657
"1588",62,0.799,0.641,8,-9.33,1,0.171,0.313,2.22e-05,0.0704,0.719,96.806,281027,4,1658
"1589",53,0.735,0.514,9,-12.18,0,0.141,0.0205,0,0.0316,0.817,128.865,221693,4,1659
"1590",59,0.859,0.375,0,-14.386,1,0.112,0.461,0,0.149,0.804,77.409,233440,4,1660
"1591",58,0.934,0.429,11,-10.192,0,0.0781,0.0631,0,0.0812,0.915,127.491,239800,4,1661
"1592",61,0.888,0.521,4,-6.845,1,0.306,0.229,0,0.0794,0.962,143.879,154333,4,1662
"1593",58,0.717,0.719,9,-3.166,0,0.0995,0.199,2.62e-06,0.195,0.766,84.623,259400,4,1663
"1594",63,0.872,0.679,11,-10.026,0,0.156,0.13,0.00746,0.323,0.948,95.096,247133,4,1664
"1595",56,0.895,0.571,1,-8.636,1,0.0501,0.208,0,0.0781,0.933,128.171,158893,4,1665
